Code;Denomination;Class;SoftAtk;HardAtk;AirAtk;NavalAtk;GroundDef;AirDef;CloseDef;Target;Initiativa;GunRange;SpotRange;RangeDefMod;MoveMode;MovMethod;MovPoints;Fuel;Ammo;byteB21;Cost;byteB23,24;byteB25;MonthExpired;MontAvaible;YearAvaible;YearExpired;Organic Transport;Country;Special1;Special2;byteB37;byteB38;bomberCode;Icon;atkMel;movMel;dieMel;byte52;byte53;byte54;byte55;byte56;byte57;byte58;byte59;byte60;byte61;byte62;byte63;byte64;byte65;byte66;byte67;byte68;byte69;byte70;byte71;byte72;byte73
101;sIG IB;8;10;5;0;2;5;5;0;1;4;2;2;3;0;0;5;35;4;0;31;61;0;6;4;40;41;2;8;1;0;16;0;75;PA921;84;70;2 ;0;66;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
102;sIG IIB;8;10;5;0;1;8;5;0;1;4;2;2;3;0;0;5;41;4;0;33;61;0;3;2;42;43;1;8;1;0;16;0;85;PA345;84;5;2 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
103;StuG IIIB;4;11;7;0;1;10;8;1;1;6;1;1;5;0;0;5;41;6;0;24;42;0;5;8;40;42;1;8;1;0;0;0;0;PA194;53;62;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
104;StuH 42;8;16;8;1;1;11;9;1;1;6;2;1;3;0;0;5;40;5;0;37;68;0;12;12;42;46;1;8;1;0;0;0;0;PA196;81;62;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
105;SdKfz 124 Wespe;8;8;4;1;2;6;5;0;1;4;4;2;3;0;0;5;39;7;0;53;30;0;9;7;43;45;1;8;1;0;16;0;140;PA162;15;7;2 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
106;Stuetzpunkt;6;4;2;2;4;12;14;4;0;5;1;2;8;0;0;0;0;10;0;38;1;0;12;1;26;54;0;8;1;1;31;0;0;PA700;7;1;6 ;0;0;0;0;0;0;0;0;8;1;255;7;0;0;16;8;0;0;0;0;0;0
107;Festung;6;8;4;2;6;12;14;5;0;5;2;2;8;0;0;0;0;10;0;60;2;0;12;1;26;54;0;8;1;17;31;0;0;PA691;4;1;6 ;0;0;0;0;0;0;0;0;8;1;239;6;0;0;16;8;0;0;0;0;0;0
108;SS Infanterie;1;8;3;1;1;8;7;2;0;2;1;2;8;0;3;3;0;6;0;17;98;0;9;1;39;43;2;8;1;0;0;0;0;JKH28;2;72;1 ;2;129;0;0;0;0;0;0;8;1;2;0;0;0;8;0;0;0;0;0;0;0
109;Kavallerie;1;6;1;0;1;5;6;0;0;1;1;3;6;0;1;5;0;6;0;16;99;0;12;1;35;45;1;8;1;4;0;0;0;JK293;37;2;10 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
110;Sturmpioniere;1;10;6;0;1;10;9;3;0;3;1;2;8;0;3;2;0;7;0;27;98;0;12;3;40;48;2;8;5;0;0;1;0;JKH51;89;72;1 ;4;130;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
111;Brückenpioniere;1;4;1;0;1;6;6;0;0;0;1;2;8;0;3;1;0;6;0;20;98;0;11;1;36;48;1;8;9;0;0;1;0;JKH25;102;90;1 ;4;2;0;0;0;0;0;0;8;1;2;0;0;0;3;0;0;0;0;0;0;0
112;Landwehr;1;4;2;0;0;5;5;0;0;0;1;2;6;0;3;2;0;5;0;5;105;0;11;1;36;48;1;8;1;0;0;0;0;JKH20;82;1;1 ;1;129;0;0;0;0;0;0;8;1;2;0;0;0;3;0;0;0;0;0;0;0
113;Gebirgsjäger;1;8;2;0;1;8;8;2;0;2;1;2;8;0;11;3;0;7;0;23;100;0;9;6;38;43;2;8;1;0;0;0;0;AD08;2;1;1 ;2;129;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
114;Fallschirmjäger;1;7;1;0;1;8;8;2;0;2;1;2;8;0;3;3;0;7;0;24;97;0;11;6;39;43;3;8;1;0;0;0;0;H34;98;1;1 ;2;129;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
115;Infanterie;1;7;2;0;1;7;7;1;0;1;1;2;8;0;3;3;0;6;0;8;100;0;9;1;35;43;2;8;1;0;0;0;0;ZYC64;2;1;1 ;2;129;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
116;Volkssturm;1;4;3;0;1;6;5;0;0;0;1;2;8;0;3;2;0;4;0;6;99;0;11;1;45;48;1;8;1;0;0;0;0;ZY69;2;1;1 ;1;129;0;0;0;0;0;0;8;1;2;0;0;0;1;0;0;0;0;0;0;0
117;Psw 222;3;3;3;2;1;7;6;0;1;7;1;3;6;0;2;9;55;8;0;20;41;0;8;1;36;44;2;8;1;0;0;0;0;PA429;268;3;2 ;0;66;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
118;Psw 231(8);3;3;3;2;1;8;6;2;1;7;1;3;6;0;2;10;55;8;0;22;58;0;1;6;38;45;1;8;1;0;0;0;0;PA168;13;3;2 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
119;Psw 233;3;12;8;1;1;8;6;0;1;6;1;3;6;0;2;10;55;3;0;32;59;0;3;6;43;45;1;8;1;0;0;0;0;PA374;13;3;2 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
120;Psw 234/1;3;4;4;2;1;9;5;0;1;7;1;3;6;0;2;10;115;16;0;23;58;0;11;7;44;48;1;8;1;0;0;0;0;PA901;13;3;2 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
121;Psw 234/2;3;7;12;0;1;9;7;2;1;10;1;3;6;0;2;10;115;10;0;33;57;0;6;10;43;45;1;8;1;0;0;0;0;PA899;73;3;2 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
122;Psw 234/3;3;12;8;1;1;9;7;0;1;10;1;3;6;0;2;10;115;10;0;34;59;0;11;12;44;45;1;8;1;0;0;0;0;PA897;99;3;2 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
123;Psw 234/4;3;11;14;0;1;9;7;0;1;10;2;3;6;0;2;10;115;5;0;41;63;0;11;12;44;48;1;8;1;0;0;0;0;PA903;73;3;2 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
124;Bismarck BB;20;15;10;11;20;16;11;0;3;11;6;4;1;0;6;5;0;20;0;208;103;0;11;8;40;44;0;8;65;1;16;0;0;PL03;28;16;5 ;0;0;0;0;0;0;0;0;8;1;0;32;0;0;9;0;0;0;0;0;0;0
125;Scharnhorst BB;20;10;8;10;16;14;11;0;3;11;6;4;1;0;6;5;0;20;0;164;101;0;3;1;38;46;0;8;65;1;16;0;0;PL06;28;16;5 ;0;0;0;0;0;0;0;0;8;1;0;32;0;0;9;0;0;0;0;0;0;0
126;Hipper CA;20;10;7;8;14;10;8;0;3;10;5;4;1;0;6;5;0;20;0;107;104;0;12;8;38;54;0;8;65;1;16;0;0;PL01;29;16;5 ;0;0;0;0;0;0;0;0;8;1;0;160;0;0;9;0;0;0;0;0;0;0
127;Konigsberg CL;20;8;4;7;9;9;6;0;3;9;4;4;1;0;6;5;0;20;0;63;105;0;3;5;29;45;0;8;65;1;16;0;0;PL02;29;16;5 ;0;0;0;0;0;0;0;0;8;1;0;160;0;0;9;0;0;0;0;0;0;0
128;Graf Zeppelin CVL;17;8;5;12;10;10;10;0;3;9;4;4;1;0;6;5;0;20;0;127;106;0;12;1;43;54;0;8;49;129;16;0;0;MK13;29;16;5 ;0;0;0;0;0;0;0;0;8;1;0;32;0;0;9;0;0;0;0;0;0;0
129;Zerstorer 1934 DD;15;4;2;4;7;7;5;3;3;8;3;3;1;0;6;6;0;20;0;36;863;0;12;2;37;54;0;8;65;1;16;0;0;PL08;8;16;5 ;0;0;0;0;0;0;0;0;8;1;0;160;0;0;5;0;0;0;0;0;0;0
130;Pz VIII Maus;2;24;27;0;1;24;10;5;1;13;2;1;2;0;0;2;40;11;0;158;71;0;11;9;45;48;1;8;1;0;0;0;0;PA924;326;74;3 ;0;4;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
131;Pz VA Panther;2;16;20;0;1;16;9;4;1;12;2;1;3;0;0;6;45;11;0;73;43;0;5;10;43;45;1;8;3;0;0;0;0;PA140;73;77;3 ;0;4;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
132;Pz VD Panther;2;15;20;0;1;15;9;4;1;11;2;1;3;0;0;5;40;11;0;72;43;0;9;6;43;44;1;8;1;0;0;0;0;PA826;73;77;3 ;0;4;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
133;Pz VG Panther;2;16;20;1;1;17;10;4;1;12;2;1;3;0;0;6;45;11;0;75;43;0;11;5;44;48;1;8;1;0;0;0;0;PA198;73;77;3 ;0;4;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
134;Panther II;2;18;24;1;1;18;11;4;1;13;2;1;3;0;0;6;49;14;0;115;69;0;12;8;45;48;1;8;1;0;0;0;0;PA370;326;74;3 ;0;4;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
135;Pz 35(t);2;5;6;0;1;8;8;2;1;5;1;2;5;0;0;5;55;10;0;23;37;0;10;4;39;40;1;8;1;0;0;0;0;PA913;11;70;2 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
136;Pz 38(t)A;2;6;7;0;1;8;8;2;1;7;1;2;5;0;0;5;55;10;0;23;19;0;11;4;39;40;1;8;1;0;0;0;0;PA909;47;70;2 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
137;Pz 38(t)F;2;6;7;0;1;9;9;2;1;7;1;2;5;0;0;5;55;11;0;24;19;0;10;12;40;42;1;8;1;0;0;0;0;PA907;47;70;2 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
138;Pz IA;2;4;1;0;1;6;7;2;1;3;1;2;5;0;0;5;45;4;0;15;29;0;9;9;34;40;2;8;1;0;0;0;0;PA918;74;70;2 ;0;66;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
139;Pz IB;2;4;1;0;1;7;7;2;1;3;1;2;5;0;0;5;44;5;0;16;29;0;9;10;35;40;2;8;1;0;0;0;0;PA920;74;70;2 ;0;66;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
140;Pz IIA;2;5;3;0;1;7;8;2;1;7;1;2;5;0;0;5;50;8;0;18;27;0;9;12;35;40;2;8;1;0;0;0;0;PA137;11;70;2 ;0;66;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
141;Pz IIF;2;6;5;0;1;9;10;2;1;7;1;2;5;0;0;5;50;10;0;22;28;0;6;12;40;44;2;8;1;0;0;0;0;PA138;168;70;2 ;0;66;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
142;Pz IIIE;2;6;7;0;1;9;9;2;1;7;1;1;4;0;0;5;47;14;0;24;17;0;10;2;39;40;1;8;1;0;0;0;0;PT426;47;7;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
143;Pz IIIG;2;7;7;0;1;10;9;2;1;8;1;1;4;0;0;5;47;13;0;25;17;0;2;6;40;42;1;8;1;0;0;0;0;PA132;47;7;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
144;Pz IIIJ;2;9;12;0;1;11;9;2;1;10;1;1;4;0;0;5;46;11;0;29;66;0;11;2;42;44;1;8;1;0;0;0;0;PA133;70;7;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
145;Pz IIIL;2;10;12;1;1;11;9;2;1;11;1;1;4;0;0;5;46;13;0;29;48;0;12;8;42;43;1;8;1;0;0;0;0;PA134;70;7;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
146;Pz IIIH;2;8;9;0;1;11;9;2;1;9;1;1;4;0;0;5;46;11;0;26;17;0;4;12;40;42;1;8;1;0;0;0;0;PT428;70;7;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
147;Pz IIIN;2;12;12;0;1;11;9;2;1;6;1;1;4;0;0;5;46;9;0;30;49;0;8;8;42;44;1;8;1;0;0;0;0;PA282;73;7;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
148;Pz IVD;2;12;6;0;1;8;8;2;1;6;1;1;4;0;0;5;51;11;0;28;18;0;5;12;39;42;1;8;1;0;0;0;0;PT421;70;7;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
149;Pz IVF2;2;15;14;0;1;10;8;2;1;10;2;1;4;0;0;5;50;11;0;51;44;0;10;5;42;43;1;8;1;0;0;0;0;PA301;73;7;3 ;0;4;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
150;Pz IVG;2;15;14;0;1;11;8;2;1;10;2;1;4;0;0;5;51;12;0;53;44;0;5;7;42;45;1;8;1;0;0;0;0;PA419;73;7;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
151;Pz IVH;2;15;15;0;1;12;8;2;1;11;2;1;4;0;0;5;51;12;0;54;53;0;7;6;43;45;1;8;1;0;0;0;0;PA131;73;7;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
152;Pz IVJ;2;15;15;1;1;12;9;2;1;11;2;1;4;0;0;5;62;12;0;57;53;0;11;8;44;48;1;8;1;0;0;0;0;PT423;73;7;3 ;0;2;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
153;Pz VI Tiger;2;18;18;1;1;19;11;4;1;12;2;1;3;0;0;4;40;11;0;83;65;0;8;9;42;45;1;8;1;0;0;0;0;PA890;73;77;3 ;0;4;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
154;Pz VIB Tiger II;2;18;23;1;1;21;12;4;1;13;2;1;2;0;0;4;40;11;0;123;50;0;11;3;44;48;1;8;1;0;0;0;0;PA893;73;74;3 ;0;4;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
155;SdKfz 250/1;3;2;1;1;0;8;5;0;1;5;1;3;3;0;1;7;45;6;0;19;73;0;11;8;41;48;2;8;1;0;0;0;0;PA169;9;70;2 ;0;66;0;0;0;0;0;0;8;1;2;0;0;0;2;0;0;0;0;0;0;0
156;SdKfz 251/1;7;5;1;1;0;6;2;1;1;2;1;1;3;0;1;7;55;7;0;21;21;0;3;9;38;46;1;8;1;0;0;0;0;PA171;9;5;2 ;54;2;0;0;0;0;0;0;8;1;2;0;0;0;59;0;0;0;0;0;0;0
157;Opel Blitz;7;0;0;0;0;2;0;0;0;1;1;1;1;0;2;10;55;4;0;9;46;0;12;1;35;48;1;8;49;0;0;0;0;JK469;82;3;13 ;19;2;0;0;0;0;0;0;8;1;2;0;0;0;59;0;0;0;0;0;0;0
158;Pferdewagen;7;0;0;0;0;1;0;0;0;0;1;1;1;0;8;4;0;0;0;3;271;0;3;1;20;46;1;8;113;0;0;0;0;PAT16;82;9;10 ;3;2;0;0;0;0;0;0;8;1;2;0;0;0;59;0;0;0;0;0;0;0
159;Me-109E-3;10;2;2;12;1;8;10;0;2;6;1;2;1;1;5;15;115;11;0;52;83;0;5;4;39;41;0;8;1;0;0;0;0;PAT93;94;46;8 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
160;Me-109G-2;10;1;1;12;0;13;14;0;2;7;1;2;1;1;5;16;120;8;0;59;83;0;5;6;42;45;0;8;1;0;0;0;0;PA202;94;244;8 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
161;Me-109K-4;10;3;3;17;2;14;16;0;2;8;1;2;1;1;5;15;115;6;0;71;82;0;11;11;44;48;0;8;1;0;0;0;0;PAT94;94;244;8 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
162;Bf 110C-4;10;2;1;13;1;11;12;0;2;3;1;1;1;1;5;18;0;8;0;76;87;0;12;4;39;41;0;8;1;0;0;0;0;PA487;27;81;9 ;0;0;0;0;0;0;0;0;8;1;239;134;0;0;128;1;0;0;0;0;0;0
163;Do-335;10;3;3;19;2;15;17;0;2;9;1;2;1;1;5;18;150;7;0;89;92;0;11;5;45;48;0;8;1;0;0;0;0;DR149;21;81;7 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
164;Fw-190A-3;10;3;3;18;2;14;15;0;2;7;1;2;1;1;5;16;135;12;0;84;89;0;10;10;41;44;0;8;1;0;0;0;0;PA541;21;258;8 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
165;Fw-190D-9;10;3;3;17;2;13;16;0;2;8;1;2;1;1;5;17;145;10;0;83;89;0;6;2;44;45;0;8;1;0;0;0;0;PA542;21;258;8 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
166;He-162A-2;10;1;1;17;1;11;12;0;2;9;1;2;1;1;5;16;135;3;0;84;85;0;11;5;45;48;0;8;1;0;0;0;0;PA587;1;245;11 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
167;Ta-152H;10;2;2;20;1;15;18;0;2;8;1;2;1;1;5;17;135;5;0;94;89;0;11;12;44;48;0;8;1;0;0;0;0;PA543;21;256;8 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
168;Me-262A-1;10;3;3;25;2;14;17;0;2;10;1;2;1;1;5;16;155;4;0;106;91;0;11;9;44;48;0;8;1;0;0;0;0;PA583;1;222;11 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
169;Bf 110D-2;11;7;4;7;3;11;12;0;2;3;1;3;1;1;5;20;0;5;0;79;87;0;12;5;41;42;0;8;1;0;0;0;0;PA486;78;81;9 ;0;0;0;0;0;0;0;0;8;1;255;143;0;0;128;1;0;0;0;0;0;0
170;Fw-190F-3;11;5;5;13;3;11;14;0;2;6;1;2;1;1;5;15;120;8;0;72;89;0;12;12;42;43;0;8;1;0;0;0;0;PA113;27;258;8 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
171;Fw-190G-2;11;8;8;16;5;12;15;0;2;7;1;2;1;1;5;17;120;6;0;82;89;0;11;7;43;48;0;8;1;0;0;0;0;PA540;78;258;8 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
172;Hs-129B-2;11;4;8;10;2;12;10;0;2;5;1;2;1;1;5;15;120;8;0;64;90;0;2;2;43;45;0;8;65;0;0;0;0;PA571;22;14;7 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
173;Ju-87B-1;11;7;5;3;5;8;5;0;2;3;1;2;1;1;5;16;120;4;0;36;86;0;8;9;38;41;0;8;65;0;0;0;240;PA490;256;13;4 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
174;Ju-87D-1;11;12;6;4;8;9;6;0;2;5;1;2;1;1;5;16;120;8;0;54;86;0;11;2;41;48;0;8;65;0;0;0;248;WDA55;256;13;4 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
175;Ju-87G-1;11;8;12;4;5;10;7;0;2;5;1;2;1;1;5;16;120;4;0;54;86;0;11;4;42;48;0;8;65;0;0;0;175;WDB64;257;13;4 ;0;0;0;0;0;0;0;0;8;1;3;0;0;0;16;0;0;0;0;0;0;0
176;Ju 52/3mg5e;13;0;0;4;0;7;6;0;2;1;1;1;1;1;5;15;0;4;0;38;93;0;12;1;38;54;0;8;65;1;0;0;0;PAT89;74;14;99 ;0;1;0;0;0;0;0;0;8;1;239;14;0;0;0;0;0;0;0;0;0;0
177;50mm 38M;4;4;12;0;5;8;8;0;0;9;1;2;9;0;3;2;0;9;0;9;32;0;12;5;42;46;2;11;1;0;0;0;0;PT297;70;80;13 ;2;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
178;75mm 97/38M;4;6;12;0;5;8;8;0;0;8;1;2;9;0;4;1;0;7;0;10;22;0;12;1;43;46;2;11;1;0;0;0;0;PT300;51;80;13 ;4;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
179;105mm 37M;8;10;5;0;2;3;6;0;0;2;4;2;3;0;4;0;0;7;0;19;60;0;12;12;37;46;1;11;1;0;0;0;0;PA796;15;80;13 ;4;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
180;75mm 15M;8;7;4;0;1;3;9;0;0;2;3;2;3;0;11;2;0;8;0;23;60;0;12;1;36;46;2;11;1;0;0;0;0;PA793;16;80;13 ;66;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
181;StuG IIIG;4;8;15;1;5;12;9;1;1;10;2;1;5;0;0;5;40;8;0;41;67;0;12;8;44;46;1;11;1;0;0;0;0;PAT77;51;76;3 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
182;Pesadija;1;6;3;0;3;7;8;1;0;1;1;3;6;0;3;3;0;5;0;7;95;0;12;11;44;46;2;22;1;0;0;0;0;WD64;2;1;1 ;128;0;0;0;0;0;0;0;22;1;0;0;0;0;0;0;0;0;0;0;0;0
183;12cm m/32;8;11;6;0;2;3;6;0;0;2;4;2;3;0;4;0;0;8;0;20;60;0;9;3;33;40;1;15;1;0;0;0;0;PA800;15;80;13 ;4;0;0;0;0;0;0;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0
184;Huszar;1;5;2;0;2;5;7;0;0;3;1;3;6;0;8;5;0;6;0;13;101;0;5;1;35;44;1;11;1;0;0;0;0;TD59;2;2;10 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
185;Honved;1;5;2;0;3;6;7;1;0;1;1;2;8;0;3;3;0;6;0;6;107;0;5;1;40;44;2;11;1;0;0;0;0;TD33;2;72;1 ;32;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
186;39M Csaba;3;7;4;0;3;6;6;2;1;6;1;3;6;0;2;8;55;8;0;28;41;0;12;8;39;46;1;11;1;0;0;0;0;PT267;12;3;2 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
187;35M Ansaldo;2;3;1;0;1;5;6;1;1;3;1;1;5;0;0;5;45;10;0;14;135;0;10;11;35;41;1;11;1;0;0;0;0;PAT5;11;70;2 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
188;T-38;2;6;7;0;3;8;8;2;1;6;1;1;5;0;0;5;50;10;0;26;19;0;5;5;42;43;1;11;1;0;0;0;0;PA904;70;70;2 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
189;Pz IVH;2;9;14;0;5;11;8;2;1;9;2;1;4;0;0;5;46;12;0;70;44;0;12;6;44;46;1;11;1;0;0;0;0;PA293;51;7;3 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
190;40M Turan;2;6;8;0;5;9;8;2;1;6;1;1;5;0;0;4;55;11;0;33;37;0;9;2;43;44;1;11;1;0;0;0;0;PT243;11;70;2 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
191;41M Turan;2;9;11;0;3;9;8;2;1;6;1;1;5;0;0;4;55;7;0;38;19;0;8;5;43;45;1;11;1;0;0;0;0;PT245;11;7;3 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
192;38M Ford;7;0;0;0;0;2;2;0;0;1;1;1;2;0;2;9;73;0;0;7;46;0;12;1;35;46;1;11;49;0;0;0;0;PA312;82;3;1 ;132;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
193;Szeker;7;0;0;0;0;1;1;0;0;0;1;1;1;0;2;4;0;0;0;2;271;0;12;1;35;46;1;11;49;0;0;0;0;TD64;82;9;10 ;4;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
194;Bf 109F-4/B;11;6;5;9;3;11;15;0;2;5;1;1;1;1;5;16;0;5;0;88;83;0;7;11;42;43;0;11;1;0;0;0;0;MS07;94;46;9 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
195;Bf 109G-10;10;2;1;14;2;12;16;0;2;6;1;1;1;1;5;15;0;5;0;95;83;0;12;12;44;50;0;11;1;0;0;0;0;RC51;94;81;9 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
196;Ju 87D-1;11;9;5;6;4;9;9;0;2;1;1;1;1;1;5;15;0;4;0;70;86;0;9;6;43;44;0;11;65;0;0;0;0;WDB44;90;13;4 ;0;0;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
197;Ju 52/3m;13;0;0;4;0;7;6;0;2;1;1;1;1;1;5;15;0;4;0;38;93;0;12;4;41;50;0;11;65;1;0;0;0;TDK25;74;14;99 ;0;1;0;0;0;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0
198;20mm 20/65;5;5;3;7;3;3;6;1;0;5;1;2;8;0;3;2;0;12;0;5;138;0;12;1;35;46;2;13;1;128;20;0;0;PT216;71;80;13 ;1;0;0;0;0;0;0;0;13;1;255;1;0;0;247;31;16;0;0;0;0;0
199;20mm 20/65 Camion;5;5;3;7;3;3;5;0;0;5;1;2;4;0;2;10;40;9;0;16;142;0;12;6;38;46;1;13;1;128;20;0;0;PT465;71;3;13 ;0;0;0;0;0;0;0;0;13;1;251;0;0;0;231;0;16;0;0;0;0;0
200;47mm 47/32;4;4;8;0;3;8;8;0;0;6;1;2;9;0;3;2;0;9;0;7;141;0;8;2;36;44;2;13;1;0;0;0;0;PT210;73;80;13 ;1;0;0;0;0;0;0;0;13;1;255;1;0;0;255;27;0;2;0;0;0;0
201;Sem 47/32 L40;4;4;8;0;3;10;6;0;1;7;1;1;4;0;0;5;45;7;0;15;137;0;3;7;41;44;1;13;1;0;0;0;0;PA232;73;7;3 ;0;0;0;0;0;0;0;0;13;1;35;1;0;0;229;0;0;2;0;0;0;0
202;Sem 75/32 M41;4;8;12;1;5;11;9;1;1;9;1;1;5;0;0;5;48;7;0;29;132;0;12;9;43;46;1;13;1;0;0;0;0;PA233;51;7;3 ;0;0;0;0;0;0;0;0;13;1;35;0;0;0;37;0;0;0;0;0;0;0
203;Sem 90/53 M41;4;7;19;0;6;7;6;0;1;10;2;2;5;0;0;3;45;4;0;40;132;0;12;8;43;46;1;13;1;0;0;0;0;PT241;52;7;3 ;0;0;0;0;0;0;0;0;13;1;3;0;0;0;37;0;0;0;0;0;0;0
